Sun,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
-0.000011,0.050075,-0.038213,-0.000143,-0.033656,0.030949,0.001066,-0.178318,-0.214674,-13.707735
-0.000907,0.274782,0.499664,-0.990706,1.193051,0.008573,4.218606,8.912903,-14.382951,44.194283
0.007011,0.152073,0.527558,0.087282,0.808895,-5.242761,-9.085896,-17.543697,26.261169,8.956803
0.000001,-0.013388,-0.021633,0.000021,-0.012323,0.021812,-0.011548,-0.180472,-0.209489,-13.719418
-0.001369,-0.303253,-0.506234,-0.657757,0.645488,0.416740,4.476971,9.103130,-14.534750,44.188648
0.006941,-0.310045,0.515823,-0.756758,1.366448,-5.206076,-8.953903,-17.455210,26.179020,9.080274
0.000013,0.001739,0.036187,0.000169,0.012738,0.012540,-0.024152,-0.182604,-0.204298,-13.730975
-0.001832,-0.265947,-0.525594,0.210400,-0.071144,0.822312,4.731356,9.292301,-14.686066,44.182610
0.006838,0.329638,-0.490888,-0.984672,1.579199,-5.137014,-8.813971,-17.364681,26.096001,9.203668
0.000026,0.050626,0.023314,0.000191,0.034694,0.003191,-0.036734,-0.184716,-0.199100,-13.742420
-0.002291,0.234556,0.470535,0.909903,-0.775527,1.222706,4.981525,9.480382,-14.836894,44.176197
0.006698,-0.212734,-0.545708,-0.423313,1.439253,-5.035635,-8.666203,-17.272131,26.012117,9.326984
0.000038,-0.039608,-0.034891,0.000082,0.048954,-0.006178,-0.049283,-0.186806,-0.193895,-13.753752
-0.002736,-0.454703,0.568981,0.871225,-1.324572,1.615312,5.227246,9.667360,-14.987233,44.169434
0.006522,-0.098078,0.448722,0.481692,1.007473,-4.902199,-8.510711,-17.177568,25.927372,9.450217
0.000051,0.032897,-0.026771,-0.000063,0.053304,-0.015507,-0.061789,-0.188874,-0.188684,-13.764959
-0.003166,0.036830,-0.427018,0.103951,-1.619683,1.997508,5.468288,9.853213,-15.137075,44.162285
0.006316,0.361042,0.584707,0.984554,0.382569,-4.737185,-8.347613,-17.081005,25.841766,9.573370
0.000063,0.025416,0.032532,-0.000114,0.047406,-0.024737,-0.074239,-0.190920,-0.183467,-13.776056
-0.003583,-0.057699,-0.593810,-0.753386,-1.604459,2.366681,5.704424,10.037923,-15.286415,44.154747
0.006084,-0.375919,-0.409043,0.645816,-0.314032,-4.541296,-8.177037,-16.982460,25.755306,9.696443
0.000075,-0.026217,0.028340,-0.000014,0.032431,-0.033805,-0.086622,-0.192944,-0.178243,-13.787035
-0.003989,-0.433128,0.384235,-0.970445,-1.266941,2.720241,5.935426,10.221467,-15.435249,44.146858
0.005821,0.154921,-0.609068,-0.243347,-0.944389,-4.315461,-7.999113,-16.881945,25.667992,9.819435
0.000087,0.051595,-0.030836,0.000163,0.010980,-0.042649,-0.098927,-0.194945,-0.173014,-13.797895
-0.004377,0.285306,0.626186,-0.384520,-0.651379,3.055650,6.161077,10.403826,-15.583571,44.138611
0.005525,0.114398,0.359904,-0.931025,-1.361637,-4.060840,-7.813978,-16.779467,25.579826,9.942347
0.000098,-0.017532,-0.031335,0.000277,-0.012786,-0.051209,-0.111143,-0.196924,-0.167779,-13.808646
-0.004741,-0.331941,-0.338350,0.509416,0.123037,3.370437,6.381155,10.584982,-15.731378,44.129951
0.005200,-0.290766,0.640312,-0.868170,-1.432927,-3.778825,-7.621780,-16.675055,25.490812,10.065176
0.000109,0.005871,0.028164,0.000247,-0.033172,-0.059423,-0.123259,-0.198880,-0.162538,-13.819273
-0.005082,-0.239752,-0.648988,0.992452,0.856013,3.662234,6.595446,10.764915,-15.878664,44.120941
0.004849,0.344339,-0.318840,-0.109910,-1.091585,-3.471041,-7.422668,-16.568712,25.400957,10.187922
0.000120,0.049388,0.032749,0.000106,-0.043891,-0.067232,-0.135262,-0.200813,-0.157292,-13.829787
-0.005398,0.207031,0.290078,0.660424,1.313897,3.928786,6.803739,10.943607,-16.025421,44.111580
0.004472,-0.244130,-0.659982,0.737225,-0.404800,-3.139340,-7.216800,-16.460459,25.310259,10.310574
0.000130,-0.039666,-0.026133,-0.000023,-0.040649,-0.074577,-0.147143,-0.202723,-0.152041,-13.840189
-0.005682,-0.464280,0.670257,-0.231970,1.343106,4.167984,7.005823,11.121037,-16.171654,44.101818
0.004070,-0.069003,0.263015,0.960714,0.415760,-2.785791,-7.004342,-16.350302,25.218723,10.433142
0.000140,0.036171,-0.035235,-0.000023,-0.024139,-0.081402,-0.158889,-0.204610,-0.146784,-13.850467
-0.005935,0.068732,-0.241981,-0.928989,0.957007,4.377890,7.201495,11.297186,-16.317348,44.091694
0.003652,0.347594,0.681547,0.359224,1.113692,-2.412673,-6.785468,-16.238264,25.126356,10.555626
0.000149,0.021445,0.023173,0.000117,-0.000065,-0.087655,-0.170490,-0.206473,-0.141523,-13.860636
-0.006159,-0.095104,-0.689804,-0.844106,0.304011,4.556768,7.390555,11.472035,-16.462500,44.081219
0.003220,-0.377824,-0.222067,-0.548219,1.511308,-2.022461,-6.560353,-16.124359,25.033154,10.678024
0.000157,-0.022867,0.036443,0.000285,0.024222,-0.093287,-0.181933,-0.208312,-0.136257,-13.870686
-0.006355,-0.421530,0.190178,-0.070447,-0.427017,4.703090,7.572803,11.645565,-16.607109,44.070377
0.002769,0.181343,-0.697268,-1.008368,1.549213,-1.617806,-6.329183,-16.008600,24.939123,10.800328
0.000165,0.052804,-0.020890,0.000349,0.042869,-0.098252,-0.193210,-0.210128,-0.130987,-13.880619
-0.006516,0.293021,0.700437,0.756006,-1.071106,4.815569,7.748048,11.817754,-16.751169,44.059139
0.002301,0.073518,0.160207,-0.662052,1.257600,-1.201515,-6.092150,-15.891004,24.844269,10.922541
0.000172,-0.021440,-0.038393,0.000266,0.052482,-0.102510,-0.204307,-0.211919,-0.125712,-13.890443
-0.006637,-0.357291,-0.139838,0.969544,-1.506870,4.893184,7.916099,11.988596,-16.894676,44.047554
0.001822,-0.271212,0.707659,0.214583,0.718365,-0.776529,-5.849454,-15.771585,24.748590,11.044666
0.000178,0.009963,0.017663,0.000106,0.051818,-0.106026,-0.215215,-0.213686,-0.120433,-13.900142
-0.006719,-0.210500,-0.715275,0.376739,-1.656268,4.935186,8.076775,12.158067,-17.037622,44.035618
0.001340,0.355033,-0.120624,0.910041,0.042276,-0.345894,-5.601298,-15.650357,24.652098,11.166705
0.000184,0.047785,0.039341,0.000006,0.041295,-0.108770,-0.225921,-0.215429,-0.115150,-13.909731
-0.006768,0.178487,0.086690,-0.540782,-1.483515,4.941111,8.229891,12.326147,-17.180004,44.023293
0.000855,-0.274033,-0.719973,0.827079,-0.640684,0.087268,-5.347892,-15.527333,24.554785,11.288640
0.000189,-0.039269,-0.015214,0.000057,0.022767,-0.110718,-0.236417,-0.217147,-0.109864,-13.919206
-0.006781,-0.469562,0.716103,-1.000034,-1.001698,4.910800,8.375273,12.492819,-17.321819,44.010601
0.000369,-0.040762,0.053966,0.032016,-1.186731,0.519791,-5.089454,-15.402545,24.456663,11.410486
0.000192,0.039219,-0.040740,0.000221,-0.000431,-0.111854,-0.246690,-0.218840,-0.104574,-13.928560
-0.006757,0.101571,-0.034282,-0.626335,-0.288957,4.844393,8.512752,12.658066,-17.463062,43.997559
-0.000115,0.329547,0.718223,-0.794748,-1.451321,0.948494,-4.826208,-15.275999,24.357733,11.532244
0.000195,0.017241,0.011762,0.000361,-0.023360,-0.112168,-0.256730,-0.220508,-0.099280,-13.937806
-0.006697,-0.130000,-0.724786,0.251976,0.494897,4.742337,8.642162,12.821870,-17.603727,43.984165
-0.000593,-0.377583,-0.016560,-0.981044,-1.325152,1.370221,-4.558380,-15.147708,24.257994,11.653896
0.000197,-0.019349,0.041376,0.000367,-0.039827,-0.111656,-0.266527,-0.222151,-0.093983,-13.946930
-0.006605,-0.405524,-0.018229,0.924468,1.122754,4.605381,8.763346,12.984214,-17.743811,43.970371
-0.001064,0.205865,-0.727449,-0.386914,-0.798950,1.781869,-4.286209,-15.017693,24.157455,11.775456
0.000199,0.053668,-0.009223,0.000237,-0.044096,-0.110322,-0.276070,-0.223769,-0.088683,-13.955941
-0.006476,0.298615,0.716993,0.842504,1.383852,4.434563,8.876146,13.145082,-17.883307,43.956230
-0.001529,0.031069,-0.053362,0.515525,-0.015177,2.180423,-4.009933,-14.885968,24.056116,11.896926
0.000199,-0.025080,-0.042232,0.000075,-0.034012,-0.108177,-0.285349,-0.225361,-0.083379,-13.964841
-0.006307,-0.378407,0.072396,0.051723,1.201004,4.231210,8.980420,13.304457,-18.022213,43.941742
-0.001978,-0.250350,0.713176,0.980192,0.775558,2.562987,-3.729802,-14.752550,23.953983,12.018285
0.000199,0.013964,0.005597,0.000017,-0.012950,-0.105238,-0.294353,-0.226928,-0.078074,-13.973619
-0.006106,-0.177756,-0.718115,-0.787163,0.663319,3.996906,9.076023,13.462321,-18.160524,43.926891
-0.002405,0.362851,0.088000,0.599563,1.343363,2.926815,-3.446067,-14.617458,23.851059,12.139553
0.000197,0.045802,0.042503,0.000114,0.012092,-0.101528,-0.303074,-0.228469,-0.072765,-13.982288
-0.005880,0.149861,-0.122480,-0.959815,-0.049947,3.733485,9.162822,13.618655,-18.298239,43.911652
-0.002810,-0.300854,-0.719368,-0.298723,1.568373,3.269333,-3.158988,-14.480707,23.747347,12.260720
0.000195,-0.038453,-0.003039,0.000283,0.034227,-0.097079,-0.311500,-0.229984,-0.067454,-13.990838
-0.005628,-0.470121,0.703067,-0.341106,-0.756596,3.443002,9.240689,13.773452,-18.435345,43.896069
-0.003197,-0.012170,-0.159451,-0.957061,1.439670,3.588172,-2.868827,-14.342317,23.642849,12.381783
0.000193,0.042006,-0.042837,0.000380,0.048781,-0.091926,-0.319623,-0.231474,-0.062141,-13.999274
-0.005348,0.135224,0.177873,0.549355,-1.312090,3.127713,9.309504,13.926689,-18.571840,43.880138
-0.003563,0.308397,0.692803,-0.851471,1.016376,3.881179,-2.575855,-14.202302,23.537573,12.502754
0.000189,0.012834,-0.000698,0.000326,0.053466,-0.086111,-0.327433,-0.232936,-0.056826,-14.007601
-0.005041,-0.161951,-0.695394,0.996157,-1.616392,2.790043,9.369150,14.078351,-18.707726,43.863842
-0.003902,-0.373857,0.190814,-0.070453,0.396177,4.146436,-2.280347,-14.060681,23.431517,12.623610
0.000185,-0.015709,0.042692,0.000163,0.047892,-0.079679,-0.334920,-0.234373,-0.051509,-14.015803
-0.004714,-0.385165,-0.223677,0.623622,-1.611648,2.432560,9.419526,14.228423,-18.842995,43.847168
-0.004214,0.229769,-0.695755,0.760132,-0.300221,4.382277,-1.982583,-13.917471,23.324692,12.744373
0.000180,0.054171,0.003194,0.000017,0.033178,-0.072681,-0.342075,-0.235783,-0.046190,-14.023899
-0.004368,0.301883,0.674626,-0.278344,-1.284179,2.057949,9.460530,14.376891,-18.977636,43.830151
-0.004497,-0.010922,-0.261831,0.939630,-0.935384,4.587290,-1.682847,-13.772691,23.217089,12.865026
0.000175,-0.028403,-0.042548,0.000009,0.011875,-0.065170,-0.348890,-0.237167,-0.040870,-14.031877
-0.004002,-0.395437,0.279807,-0.944108,-0.675955,1.668974,9.492075,14.523736,-19.111658,43.812790
-0.004749,-0.226901,0.657690,0.304999,-1.362476,4.760330,-1.381430,-13.626356,23.108723,12.985578
0.000169,0.017849,-0.006989,0.000143,-0.011915,-0.057205,-0.355357,-0.238524,-0.035549,-14.039739
-0.003624,-0.142118,-0.657198,-0.814672,0.096677,1.268460,9.514079,14.668945,-19.245047,43.795063
-0.004967,0.369075,0.289817,-0.596407,-1.447429,4.900510,-1.078626,-13.478486,22.999598,13.106020
0.000162,0.043448,0.041939,0.000299,-0.032540,-0.048844,-0.361466,-0.239854,-0.030226,-14.047492
-0.003240,0.121037,-0.319877,-0.019546,0.835822,0.859260,9.526467,14.812504,-19.377798,43.776958
-0.005153,-0.323051,-0.656969,-1.018371,-1.120104,5.007211,-0.774734,-13.329100,22.889708,13.226358
0.000155,-0.037236,0.009353,0.000344,-0.043701,-0.040149,-0.367210,-0.241157,-0.024902,-14.055122
-0.002848,-0.466582,0.632148,0.789989,1.307351,0.444235,9.529180,14.954394,-19.509912,43.758511
-0.005313,0.017917,-0.358264,-0.632490,-0.442295,5.080066,-0.470056,-13.178214,22.779066,13.346587
0.000148,0.044525,-0.041365,0.000237,-0.040982,-0.031182,-0.372580,-0.242433,-0.019578,-14.062646
-0.002447,0.168578,0.375857,0.961534,1.352943,0.026220,9.522161,15.094606,-19.641380,43.739723
-0.005443,0.285482,0.608714,0.254288,0.378274,5.118964,-0.164901,-13.025847,22.667673,13.466711
0.000140,0.008276,-0.013133,0.000058,-0.024878,-0.022005,-0.377570,-0.243681,-0.014252,-14.070051
-0.002038,-0.191597,-0.604452,0.335500,0.979965,-0.391987,9.505364,15.233122,-19.772203,43.720577
-0.005538,-0.365594,0.382943,0.920704,1.084452,5.124033,0.140421,-12.872018,22.555534,13.586721
0.000132,-0.011961,0.040262,-0.000053,-0.000962,-0.012682,-0.382173,-0.244903,-0.008927,-14.077343
-0.001630,-0.361495,-0.409205,-0.576508,0.333647,-0.807653,9.478757,15.369930,-19.902372,43.701050
-0.005596,0.253975,-0.603748,0.793030,1.494548,5.095625,0.445594,-12.716743,22.442648,13.706628
0.000125,0.054323,0.015308,-0.000005,0.023411,-0.003275,-0.386381,-0.246096,-0.003601,-14.084525
-0.001228,0.301763,0.576388,-0.995592,-0.397151,-1.218124,9.442310,15.505017,-20.031885,43.681183
-0.005623,-0.050995,-0.446739,-0.022743,1.545289,5.034313,0.750303,-12.560043,22.329021,13.826415
0.000117,-0.031348,-0.039314,0.000155,0.042305,0.006153,-0.390188,-0.247263,0.001725,-14.091585
-0.000830,-0.409428,0.463702,-0.582186,-1.046059,-1.620840,9.396011,15.638367,-20.160740,43.660976
-0.005622,-0.200144,0.546999,-0.829374,1.264466,4.940875,1.054225,-12.401937,22.214661,13.946099
0.000108,0.021620,-0.018991,0.000283,0.052244,0.015543,-0.393588,-0.248401,0.007051,-14.098538
-0.000439,-0.104944,-0.538544,0.304111,-1.490135,-2.013354,9.339855,15.769965,-20.288925,43.640430
-0.005590,0.374340,0.467988,-0.972743,0.732691,4.816268,1.357037,-12.242441,22.099567,14.065662
0.000100,0.040755,0.037704,0.000271,0.051922,0.024836,-0.396574,-0.249512,0.012377,-14.105373
-0.000059,0.091124,-0.489871,0.947785,-1.649923,-2.393333,9.273847,15.899801,-20.416441,43.619492
-0.005528,-0.339904,-0.537250,-0.346276,0.059936,4.661630,1.658415,-12.081576,21.983746,14.185118
0.000092,-0.035616,0.020939,0.000122,0.041706,0.033975,-0.399143,-0.250595,0.017703,-14.112097
0.000311,-0.460202,0.508358,0.822276,-1.488143,-2.758580,9.198005,16.027859,-20.543289,43.598213
-0.005443,0.049879,-0.525475,0.552263,-0.624458,4.478253,1.958030,-11.919365,21.867199,14.304458
0.000084,0.046790,-0.036433,-0.000050,0.023402,0.042906,-0.401288,-0.251650,0.023028,-14.118709
0.000671,0.200007,0.541418,0.009394,-1.015931,-3.107030,9.112356,16.154131,-20.669458,43.576595
-0.005331,0.261329,0.473829,0.978268,-1.177128,4.267573,2.255554,-11.755818,21.749935,14.423679
0.000076,0.003634,-0.024438,-0.000109,0.000289,0.051575,-0.403005,-0.252677,0.028352,-14.125201
0.001018,-0.220059,-0.460991,-0.809498,-0.308734,-3.436764,9.016943,16.278597,-20.794945,43.554638
-0.005189,-0.352609,0.543069,0.557344,-1.453139,4.031153,2.550658,-11.590961,21.631956,14.542791
0.000068,-0.008107,0.034323,-0.000009,-0.022752,0.059935,-0.404290,-0.253675,0.033675,-14.131588
0.001345,-0.335907,-0.560214,-0.937871,0.476595,-3.746009,8.911812,16.401245,-20.919748,43.532314
-0.005020,0.278505,-0.458928,-0.347148,-1.340901,3.770670,2.843007,-11.424810,21.513262,14.661779
0.000060,0.054146,0.026122,0.000160,-0.039555,0.067938,-0.405140,-0.254646,0.038997,-14.137853
0.001648,0.297008,0.429360,-0.288490,1.114221,-4.033142,8.797029,16.522068,-21.043861,43.509632
-0.004832,-0.088548,-0.592935,-0.973898,-0.826386,3.487906,3.132274,-11.257387,21.393856,14.780653
0.000053,-0.033849,-0.032781,0.000249,-0.044317,0.075540,-0.405550,-0.255588,0.044318,-14.144010
0.001933,-0.421563,0.607346,0.595822,1.390563,-4.296694,8.672668,16.641052,-21.167284,43.486610
-0.004628,-0.170300,0.390648,-0.825189,-0.046874,3.184725,3.418125,-11.088709,21.273746,14.899414
0.000046,0.025280,-0.029359,0.000181,-0.034708,0.082701,-0.405519,-0.256501,0.049637,-14.150052
0.002202,-0.067753,-0.373513,1.004664,1.222496,-4.535350,8.538815,16.758183,-21.290009,43.463253
-0.004406,0.378385,0.606513,-0.022559,0.748633,2.863068,3.700229,-10.918797,21.152935,15.018046
0.000039,0.037764,0.030193,0.000006,-0.013926,0.089383,-0.405044,-0.257386,0.054955,-14.155979
0.002449,0.059325,-0.618734,0.591676,0.694352,-4.747943,8.395570,16.873449,-21.412031,43.439560
-0.004164,-0.351542,-0.370477,0.789963,1.327458,2.524940,3.978260,-10.747670,21.031429,15.136562
0.000032,-0.033598,0.030749,-0.000141,0.011093,0.095552,-0.404123,-0.258243,0.060270,-14.161800
0.002671,-0.452171,0.341110,-0.318416,-0.016033,-4.933472,8.243042,16.986841,-21.533348,43.415482
-0.003907,0.083185,-0.647608,0.925320,1.565584,2.172401,4.251887,-10.575351,20.909233,15.254961
0.000027,0.048812,-0.028434,-0.000140,0.033408,0.101177,-0.402755,-0.259070,0.065584,-14.167498
0.002870,0.227970,0.659942,-0.952052,-0.725619,-5.091078,8.081354,17.098345,-21.653959,43.391064
-0.003637,0.235738,0.299365,0.259400,1.448963,1.807548,4.520784,-10.401855,20.786346,15.373232
0.000021,-0.001011,-0.033644,0.000006,0.048261,0.106230,-0.400940,-0.259869,0.070896,-14.173090
0.003045,-0.248171,-0.278127,-0.779213,-1.288338,-5.220056,7.910642,17.207954,-21.773855,43.366314
-0.003354,-0.335557,0.656845,-0.633532,1.034928,1.432515,4.784630,-10.227203,20.662773,15.491382
0.000016,-0.004156,0.025405,0.000166,0.053293,0.110685,-0.398676,-0.260639,0.076205,-14.178565
0.003192,-0.309549,-0.664208,0.034668,-1.602649,-5.319849,7.731052,17.315653,-21.893036,43.341228
-0.003059,0.302601,-0.273841,-1.016103,0.420191,1.049458,5.043102,-10.051417,20.538521,15.609411
0.000011,0.053664,0.034720,0.000205,0.048054,0.114523,-0.395966,-0.261380,0.081512,-14.183928
0.003309,0.286798,0.245354,0.824603,-1.609284,-5.390059,7.542745,17.421431,-22.011496,43.315800
-0.002761,-0.123682,-0.688482,-0.591308,-0.275177,0.660549,5.295882,-9.874516,20.413595,15.727318
0.000007,-0.035851,-0.023482,0.000090,0.033620,0.117724,-0.392808,-0.262093,0.086817,-14.189182
0.003404,-0.432651,0.698083,0.952827,-1.292953,-5.430421,7.345894,17.525278,-22.129232,43.289997
-0.002463,-0.138260,0.201828,0.303724,-0.914246,0.267969,5.542658,-9.696521,20.287994,15.845094
0.000003,0.028831,-0.037201,-0.000092,0.012490,0.120273,-0.389206,-0.262776,0.092118,-14.194318
0.003478,-0.031613,-0.176971,0.294152,-0.693428,-5.440820,7.140683,17.627184,-22.246239,43.263859
-0.002160,0.380374,0.692879,0.939410,-1.350350,-0.126102,5.783121,-9.517451,20.161728,15.962747
-0.000000,0.034513,0.020071,-0.000195,-0.011288,0.122159,-0.385160,-0.263430,0.097416,-14.199349
0.003525,0.025268,-0.695674,-0.610840,0.075880,-5.421286,6.927309,17.727137,-22.362514,43.237389
-0.001850,-0.358725,-0.171124,0.767189,-1.448419,-0.519493,6.016969,-9.337331,20.034800,16.080275
-0.000003,-0.031194,0.037950,-0.000131,-0.032116,0.123374,-0.380674,-0.264055,0.102711,-14.204258
0.003542,-0.443202,0.144017,-0.989510,0.819734,-5.371986,6.705982,17.825130,-22.478054,43.210587
-0.001539,0.116829,-0.714805,-0.067465,-1.134910,-0.910043,6.243905,-9.156176,19.907211,16.197678
-0.000005,0.050597,-0.018025,0.000044,-0.043688,0.123912,-0.375751,-0.264650,0.108003,-14.209062
0.003531,0.251506,0.721004,-0.538137,1.303693,-5.293231,6.476924,17.921154,-22.592855,43.183445
-0.001235,0.208051,0.099993,-0.852297,-0.466040,-1.295615,6.463637,-8.974008,19.778969,16.314955
-0.000006,-0.005594,-0.039959,0.000181,-0.041467,0.123770,-0.370394,-0.265217,0.113291,-14.213749
0.003496,-0.276305,-0.072337,0.353348,1.364595,-5.185465,6.240367,18.015198,-22.706917,43.155930
-0.000937,-0.315496,0.713668,-0.952618,0.354583,-1.674097,6.675881,-8.790847,19.650076,16.432104
-0.000008,-0.000118,0.014305,0.000168,-0.025744,0.122951,-0.364609,-0.265754,0.118576,-14.218326
0.003437,-0.283003,-0.712341,0.965892,1.003694,-5.049268,5.996556,18.107250,-22.820232,43.128082
-0.000645,0.325189,-0.064858,-0.295487,1.069000,-2.043410,6.880361,-8.606716,19.520535,16.549120
-0.000008,0.052886,0.040362,0.000015,-0.001962,0.121458,-0.358399,-0.266261,0.123856,-14.222792
0.003353,0.270931,0.039336,0.796284,0.363077,-4.885357,5.745748,18.197304,-22.932793,43.099903
-0.000361,-0.156863,-0.726136,0.596680,1.491436,-2.401519,7.076807,-8.421635,19.390354,16.665997
-0.000008,-0.037320,-0.012179,-0.000155,0.022516,0.119298,-0.351771,-0.266740,0.129133,-14.227140
0.003247,-0.442969,0.728287,-0.037427,-0.368349,-4.694579,5.488208,18.285347,-23.044601,43.071392
-0.000090,-0.105153,-0.004125,0.982503,1.554768,-2.746430,7.264959,-8.235623,19.259539,16.782743
-0.000008,0.032264,-0.041861,-0.000201,0.041674,0.116483,-0.344731,-0.267189,0.134405,-14.231386
0.003122,0.002937,0.033590,-0.834873,-1.022843,-4.477914,5.224217,18.371374,-23.155657,43.042553
0.000172,0.379259,0.718707,0.521839,1.284415,-3.076205,7.444565,-8.048702,19.128090,16.899359
-0.000007,0.031027,0.008233,-0.000080,0.051956,0.113026,-0.337285,-0.267608,0.139673,-14.235509
0.002973,-0.010889,-0.713789,-0.919227,-1.475938,-4.236467,4.954063,18.455376,-23.265949,43.013351
0.000425,-0.362452,0.042646,-0.387215,0.759708,-3.388967,7.615384,-7.860895,18.996016,17.015842
-0.000006,-0.028427,0.041902,0.000105,0.051990,0.108944,-0.329441,-0.267998,0.144936,-14.239529
0.002797,-0.433456,-0.066443,-0.241201,-1.646752,-3.971479,4.678046,18.537344,-23.375479,42.983807
0.000661,0.149641,-0.722283,-0.981482,0.089857,-3.682904,7.777186,-7.672221,18.863310,17.132195
-0.000004,0.052141,-0.006071,0.000201,0.042096,0.104257,-0.321207,-0.268359,0.150195,-14.243431
0.002600,0.270204,0.719863,0.634403,-1.496527,-3.684309,4.396472,18.617270,-23.484245,42.953934
0.000876,0.177577,-0.108407,-0.790546,-0.596349,-3.956279,7.929750,-7.482701,18.729988,17.248413
-0.000001,-0.010052,-0.042871,0.000134,0.024030,0.098988,-0.312591,-0.268689,0.155449,-14.247225
0.002391,-0.304270,0.138624,1.003810,-1.034560,-3.376446,4.109665,18.695143,-23.592232,42.923733
0.001069,-0.293580,0.707827,0.031216,-1.155872,-4.207439,8.072866,-7.292357,18.596054,17.364496
